post_id,post_text,category,react_likes,react_love,react_haha,react_sad,react_wow,react_angry,number of comments,positive sent,negative sent,neutral sent,anger,fear,sad,happy,neutral,avg words in comments,median words in comments
25604775729_10156769366455730,„Ich fiel aus allen Wolken  als ich erfuhr  dass ich sie mit meinem Auto verfolgen soll.“,Gesellschaft/Ethik/Politik,203,1,248,8,23,54,354,21.468926553672315,33.333333333333336,45.19774011299435,16.384180790960453,9.6045197740113,7.062146892655368,31.92090395480226,35.02824858757062,15.403954802259888,11.0
25604775729_10156769375990730,Die Fahrerin hatte ihren kleinen Sohn dabei  wollte links abbiegen.,Straftat,101,0,0,495,8,24,72,23.61111111111111,48.611111111111114,27.77777777777778,16.666666666666668,11.11111111111111,50.0,4.166666666666667,18.055555555555557,23.555555555555557,13.5
25604775729_10156769394995730,Lies diesen Artikel und dann zeig ihn mal deinem Schatz heute Abend.,Alltag&Skurriles,136,3,37,1,2,58,147,31.972789115646258,35.374149659863946,32.6530612244898,25.170068027210885,6.802721088435374,7.482993197278912,24.489795918367346,36.054421768707485,18.58503401360544,12.0
25604775729_10156769399275730,Kennst du jemanden  der auch noch einen trägt? In Australien ist das offenbar noch cool. 😹,Gesellschaft/Ethik/Politik,318,8,86,0,2,0,1154,17.244367417677644,16.724436741767764,66.03119584055459,2.512998266897747,1.6464471403812826,1.8197573656845754,38.38821490467937,55.63258232235702,5.6239168110918545,4.0
25604775729_10156769492250730,Vor der großen Abstimmung heute: Kanzlerin Merkel spricht!,Gesellschaft/Ethik/Politik,27,0,33,0,1,102,145,28.96551724137931,44.13793103448276,26.896551724137932,28.96551724137931,6.896551724137931,8.96551724137931,8.96551724137931,46.206896551724135,23.53793103448276,13.0
25604775729_10156769594605730,Mehr als 200 junge Nordkoreanerinnen sollen zum „Pleasure Squad“ (Vergnügungs-Gruppe) gehören.,Straftat,326,3,44,143,31,115,131,18.3206106870229,40.458015267175576,41.221374045801525,21.374045801526716,8.396946564885496,6.106870229007634,13.740458015267176,50.38167938931298,19.908396946564885,13.0
25604775729_10156769602935730,„Das Gute ist  dass Stefan in der gleichen Situation ist wie ich“  sagt Lena.,Gesellschaft/Ethik/Politik,232,2,24,1,5,4,97,31.95876288659794,40.20618556701031,27.835051546391753,28.8659793814433,2.0618556701030926,7.216494845360825,31.95876288659794,29.896907216494846,19.195876288659793,13.0
25604775729_10156769629595730,Knitter-Look  Dessous-Style  XXL-Sonnenbrillen ... Damals geil  heute tut s in den Augen weh. 😱,Alltag&Skurriles,78,2,9,0,0,0,26,11.538461538461538,57.69230769230769,30.76923076923077,26.923076923076923,7.6923076923076925,0.0,50.0,15.384615384615385,18.615384615384617,14.5
25604775729_10156769639940730,Bitte benutzt nie Chemiekalien  mit denen ihr euch nicht auskennt!,Gesellschaft/Ethik/Politik,47,1,3,49,29,1,65,16.923076923076923,27.692307692307693,55.38461538461539,15.384615384615385,3.076923076923077,9.23076923076923,20.0,52.30769230769231,8.676923076923076,6.0
25604775729_10156769677465730,Du hattest einen One-Night-Stand und willst eigentlich mehr? Check  ob diese Anzeichen da sind  dann stehen die Chancen gut! 💋,Alltag&Skurriles,68,0,4,0,4,1,24,33.333333333333336,20.833333333333332,45.833333333333336,4.166666666666667,4.166666666666667,0.0,70.83333333333333,20.833333333333332,9.375,8.0
25604775729_10156769732245730,In den Warteschlangen vor den Tafeln stehen immer mehr Alte. 350000 Senioren gehen regelmäßig zu den „Armenspeisungen“. politik inland senioren warum sind so viele senioren auf die tafeln angewiesen,Gesellschaft/Ethik/Politik,433,0,9,1062,22,868,999,30.73073073073073,43.24324324324324,26.026026026026027,31.43143143143143,3.103103103103103,18.61861861861862,10.31031031031031,36.53653653653654,24.646646646646648,17.0
25604775729_10156769789780730,Reichen da noch Blasenpflaster  Peer Kusmagk? 😱,Alltag&Skurriles,52,0,6,12,20,0,51,27.45098039215686,41.1764705882353,31.372549019607842,11.764705882352942,9.803921568627452,7.8431372549019605,37.254901960784316,33.333333333333336,9.843137254901961,8.0
25604775729_10156769794760730,Ersten Erkenntnissen zufolge wurde der Frau in den Kopf und dem Mann in die Brust geschossen.,Straftat,28,1,0,51,5,14,17,11.764705882352942,35.294117647058826,52.94117647058823,17.647058823529413,0.0,17.647058823529413,5.882352941176471,58.8235294117647,14.411764705882353,13.0
25604775729_10156769909795730,Eine echte FROW lacht drüber – wie Daniela Katzenberger!,Alltag&Skurriles,56,4,9,0,1,1,48,33.333333333333336,37.5,29.166666666666668,27.083333333333332,2.0833333333333335,14.583333333333334,20.833333333333332,35.416666666666664,13.4375,11.0
25604775729_10156769915415730,Und immerhin Stefan würden wir auch noch erkennen! 😂,Alltag&Skurriles,1296,61,81,2,10,7,353,16.71388101983003,15.580736543909348,67.70538243626062,5.09915014164306,1.6997167138810199,0.8498583569405099,34.27762039660057,58.07365439093484,5.4645892351274785,3.0
25604775729_10156769917355730,❄️ Die Russen-Peitsche kommt bestimmt  also schnell vorsorgen! 😉,Alltag&Skurriles,33,3,10,0,0,1,40,35.0,20.0,45.0,12.5,0.0,10.0,40.0,37.5,9.725,7.5
25604775729_10156769920785730,Der Darm merkt alles! Darum seid gut zu ihm!,Alltag&Skurriles,84,0,4,0,0,1,90,16.666666666666668,25.555555555555557,57.77777777777778,7.777777777777778,2.2222222222222223,3.3333333333333335,24.444444444444443,62.22222222222222,6.966666666666667,5.0
25604775729_10156769924550730,Einen Star aus Verbotene Liebe hat sie sich geangelt. ❤️,Alltag&Skurriles,57,1,1,0,4,1,14,35.714285714285715,21.428571428571427,42.857142857142854,21.428571428571427,0.0,7.142857142857143,28.571428571428573,42.857142857142854,6.214285714285714,5.0
25604775729_10156769956130730,Ein Mann mit dem Pseudonym suldaan_mahdi behauptet: „Er hat irgendwie funky ausgesehen.“,Straftat,1434,22,391,5,59,9,817,12.851897184822521,14.320685434516523,72.82741738066096,3.7943696450428397,3.6719706242350063,2.8151774785801713,30.354957160342718,59.36352509179927,6.405140758873929,4.0
25604775729_10156769958080730,Sie wurden mit nur einem Tag Abstand geboren. Mögen sie in Frieden ruhen!,Straftat,1162,684,0,335,17,0,71,42.25352112676056,14.084507042253522,43.66197183098591,7.042253521126761,1.408450704225352,18.309859154929576,46.478873239436616,26.760563380281692,7.464788732394366,6.0
25604775729_10156769964110730,Das blutige Drama passierte am Freitagabend in Dortmund. Luca traf sich mit Freunden auf dem Parkdeck. Dann geriet alles aus dem Ruder.,Alltag&Skurriles,64,0,1,132,3,51,36,19.444444444444443,44.44444444444444,36.111111111111114,16.666666666666668,13.88888888888889,16.666666666666668,8.333333333333334,44.44444444444444,22.083333333333332,16.0
25604775729_10156770095440730,Die Polizei konnte zunächst nicht ausschließen  dass es sich um menschliches Blut handelte. Jetzt gibt es Entwarnung.,Gesellschaft/Ethik/Politik,67,0,1,22,15,0,5,0.0,80.0,20.0,0.0,40.0,0.0,40.0,20.0,25.0,18.0
25604775729_10156770176770730,Nachdem er seine Arme im Ring zum Sieg hochriss  gab er noch fünf Interviews und taumelte dann Richtung Umkleide.,Alltag&Skurriles,166,1,0,401,96,1,55,18.181818181818183,36.36363636363637,45.45454545454545,12.727272727272727,3.6363636363636362,32.72727272727273,9.090909090909092,41.81818181818182,11.89090909090909,5.0
25604775729_10156770233780730,„Mir sind die Tränen gekommen“ – Sanitäterin Stefanie V. (33) erinnert sich  dass sie ihre Hände um Lukas  Oberarme legte. Ihre Finger passten genau auf die Blutergüsse.,Alltag&Skurriles,188,1,0,834,5,1548,319,21.9435736677116,54.858934169278996,23.197492163009404,34.48275862068966,12.225705329153605,30.094043887147336,4.075235109717869,19.122257053291538,21.13166144200627,15.0
25604775729_10156770242705730,Im März 2017 kam er frei – und soll sich nach wenigen Monaten wieder an einem Jungen (12) vergangen haben.,Alltag&Skurriles,115,1,6,38,6,1002,389,23.65038560411311,40.102827763496144,36.246786632390744,37.01799485861183,10.539845758354756,10.282776349614396,10.796915167095115,31.362467866323907,17.35218508997429,12.0
25604775729_10156770338125730,Der Vater (48) hatte den Jungen allein zu Hause gelassen  um seine Tochter in die Kita zu bringen.,Straftat,111,0,2,742,21,133,347,18.443804034582133,53.89048991354467,27.665706051873197,21.613832853025936,11.527377521613833,30.835734870317,11.239193083573488,24.78386167146974,32.821325648414984,19.0
25604775729_10156770372985730,Viele Fellnasen-Halter finden  im Grünen darf man die Häufchen auch mal liegen lassen. Seht ihr das auch so?,Gesellschaft/Ethik/Politik,9807,3,28,2,3,876,923,32.71939328277357,40.520043336944745,26.760563380281692,34.344528710725896,7.475622968580715,4.9837486457204765,13.976164680390033,39.21993499458288,22.824485373781148,16.0
25604775729_10156770395700730,Bis auf sieben Meter Abstand fuhr er mit seinem BMW auf den Vorderwagen auf und gab sogar Lichthupe. regional frankfurt autobahnen rambo bedraengt polizei,Straftat,1455,13,1097,0,43,19,633,31.437598736176934,29.38388625592417,39.178515007898895,23.222748815165875,5.213270142180095,7.109004739336493,28.278041074249604,36.17693522906793,18.015797788309637,10.0
25604775729_10156770428310730,Trumps Beraterin Kellyanne Conway relativierte hinterher die Aussage des US-Präsidenten.,Gesellschaft/Ethik/Politik,104,8,19,2,5,21,85,23.529411764705884,49.411764705882355,27.058823529411764,35.294117647058826,8.235294117647058,8.235294117647058,8.235294117647058,40.0,17.070588235294117,13.0
25604775729_10156770440615730,Bei diesen eisigen Temperaturen in 1141 Metern Höhe handelt es sich um den „Windchill“ – die gefühlte Temperatur. Die tatsächliche Temperatur ist aber auch noch richtig knackig ❄️❄️❄️ regional leipzig kaeltewelle eissturm mit minus grad gemessen,Alltag&Skurriles,1306,12,36,61,1461,5,576,18.75,17.708333333333332,63.541666666666664,1.7361111111111112,10.243055555555555,3.6458333333333335,30.555555555555557,53.81944444444444,5.946180555555555,4.0
25604775729_10156770710525730,Die Beamten der Polizei Borken (NRW) schrieben eine Anzeige wegen fahrlässiger Körperverletzung.,Straftat,330,0,181,5,46,10,545,22.93577981651376,28.623853211009173,48.440366972477065,15.596330275229358,7.522935779816514,5.504587155963303,36.69724770642202,34.678899082568805,18.71376146788991,10.0
25604775729_10156770741240730,Warum der Mann in Dortmund auch noch glaubte  das Recht sei auf seiner Seite:,Gesellschaft/Ethik/Politik,93,0,4,26,6,241,73,31.506849315068493,41.0958904109589,27.397260273972602,23.28767123287671,9.58904109589041,9.58904109589041,13.698630136986301,43.83561643835616,21.47945205479452,14.0
25604775729_10156771253500730,Ensa Cosby soll in der Vergangenheit große gesundheitliche Probleme gehabt haben.,Alltag&Skurriles,82,0,0,329,25,0,37,21.62162162162162,43.24324324324324,35.13513513513514,2.7027027027027026,8.108108108108109,37.83783783783784,21.62162162162162,29.72972972972973,10.297297297297296,8.0
25604775729_10156771326495730,Der See ist über einen Kilometer lang und bis zu 4 6 Meter tief. Rund um das Wasser sind schicke Wohngebiete entstanden. sport fussball borussia dortmund an diesem see wohnen die spieler,Alltag&Skurriles,32,0,0,0,1,0,19,52.63157894736842,15.789473684210526,31.57894736842105,10.526315789473685,5.2631578947368425,10.526315789473685,26.31578947368421,47.36842105263158,10.578947368421053,7.0
25604775729_10156771508770730,Es gebe Anhaltspunkte  wonach der Mann „regelmäßig mit Pferden zu tun hat und sich daher öfter in Ställen aufhält“  wie ein Polizeisprecher in BaWü sagte.,Alltag&Skurriles,50,1,17,47,12,555,167,13.173652694610778,50.29940119760479,36.52694610778443,35.92814371257485,11.377245508982035,7.7844311377245505,10.778443113772456,34.131736526946106,11.562874251497005,7.0
25604775729_10156771562910730,Als Pro­test gegen Mon­tags­spie­le blie­ben 350 Fan-Klubs und alle Ul­tras zu Hause.,Gesellschaft/Ethik/Politik,283,2,51,3,21,1,98,24.489795918367346,38.775510204081634,36.734693877551024,24.489795918367346,4.081632653061225,6.122448979591836,29.591836734693878,35.714285714285715,17.622448979591837,13.0
25604775729_10156771610220730,Am Samstag vor einer Woche hatte Dominik Lemcke (29) für seine Frau noch eine Überraschungsparty organisiert. Jetzt ist er alleine mit drei Kindern. regional berlin meningitis deutschlands tapferste familie,Alltag&Skurriles,356,51,4,3317,21,12,228,43.421052631578945,28.50877192982456,28.07017543859649,8.771929824561404,3.9473684210526314,54.824561403508774,8.333333333333334,24.12280701754386,17.25438596491228,11.0
25604775729_10156773122495730,Wenn Eli Ink eins nicht will  dann wie jedermann auszusehen. Zehn Jahre lang ließ er seinen Körper tätowieren und durchstechen.,Alltag&Skurriles,303,7,174,73,180,42,640,17.96875,39.53125,42.5,25.0,10.3125,6.71875,21.40625,36.5625,13.2671875,7.0
25604775729_10156773131370730,Sie kritisiert die Essener Tafel  bis auf weiteres nur noch Deutsche neu in ihre Kartei mit bedürftigen Menschen aufzunehmen. politik inland politik inland merkel kritisiert tafel,Gesellschaft/Ethik/Politik,510,10,196,54,21,1310,1755,27.464387464387464,48.148148148148145,24.387464387464387,32.421652421652425,2.962962962962963,14.814814814814815,9.116809116809117,40.68376068376068,27.60854700854701,19.0
25604775729_10156773154030730,Innerhalb von nur einer Woche sind rund 24.000 Menschen in Deutschland an Grippe erkrankt  Tendenz steigend. Und dann sorgt auch noch der empfohlene Impfstoff für Ärger!,Alltag&Skurriles,133,1,7,79,45,22,107,24.299065420560748,29.906542056074766,45.794392523364486,14.953271028037383,8.411214953271028,15.88785046728972,17.757009345794394,42.99065420560748,18.130841121495326,10.0
25604775729_10156773319965730,Gestern Abend spielte sich auf einer Brandenburger Landstraße eine schreckliche Tragödie ab.,Alltag&Skurriles,118,0,1,425,51,6,113,16.8141592920354,55.75221238938053,27.43362831858407,23.893805309734514,7.964601769911504,18.58407079646018,9.734513274336283,39.823008849557525,23.690265486725664,19.0
25604775729_10156773366215730,Völlig unterkühlt wurde sie von einer Mitarbeiterin des Tierheims  gefunden  hatte vor Verzweiflung schon Abfälle gefressen. Ob die junge Hündin überlebt  ist unklar. regional saarland tierquaelerei hund in muellcontainer entsorgt bei minusgraden,Straftat,124,10,2,1104,9,2810,318,24.528301886792452,42.138364779874216,33.333333333333336,43.39622641509434,5.345911949685535,22.32704402515723,6.289308176100629,22.641509433962263,16.09119496855346,11.0
25604775729_10156773500815730,Er kam vom Einkaufen nach Hause  sieht seine Nachbarin in einer Blutlache liegen. Statt Hilfe zu holen steigt er über sie hinweg.,Straftat,140,1,6,121,20,765,159,30.18867924528302,44.65408805031446,25.157232704402517,27.044025157232703,11.949685534591195,15.09433962264151,10.69182389937107,35.22012578616352,15.484276729559749,11.0
25604775729_10156773638455730,Es ist eines der ungewöhnlichsten Wetterphänomene der letzten 40 Jahre.,Alltag&Skurriles,308,1,28,51,156,3,102,20.58823529411765,33.333333333333336,46.07843137254902,12.745098039215685,7.8431372549019605,11.764705882352942,21.568627450980394,46.07843137254902,15.901960784313726,8.5
25604775729_10156773639455730,Viele wenden sie an.,Gesellschaft/Ethik/Politik,92,0,7,0,10,1,34,26.470588235294116,35.294117647058826,38.23529411764706,20.58823529411765,0.0,14.705882352941176,20.58823529411765,44.11764705882353,31.823529411764707,13.0
25604775729_10156773645290730,In ihrer Küche sind es gerade mal 15 7 Grad! regional hamburg winter rentnerin seit drei wochen ohne heizung,Gesellschaft/Ethik/Politik,209,3,4,777,25,1349,968,32.02479338842975,44.111570247933884,23.863636363636363,24.793388429752067,3.615702479338843,19.731404958677686,11.983471074380166,39.87603305785124,25.327479338842974,17.0
25604775729_10156773683300730,Vor dem Atemstillstand in der Klinik war sie ein fröhliches  gesundes Kind  heute kann sich Erlynia nicht bewegen  nicht schlucken und ist 24 Stunden auf Hilfe angewiesen.,Straftat,88,2,0,317,10,50,43,20.930232558139537,51.16279069767442,27.906976744186046,6.976744186046512,13.953488372093023,34.883720930232556,4.651162790697675,39.53488372093023,25.6046511627907,11.0
25604775729_10156773755485730,In pinkfarbenem Jogginganzug  Plüsch-Pantoffeln und sächsischem Dialekt möchte sie die Comedy-Welt erobern.,Gesellschaft/Ethik/Politik,112,2,206,13,5,136,253,16.205533596837945,50.98814229249012,32.80632411067194,25.691699604743082,4.743083003952569,6.324110671936759,30.8300395256917,32.41106719367589,9.023715415019764,6.0
25604775729_10156773766595730,Wird der heutige Dienstag zum Schicksalstag für Autofahrer in Deutschland?,Alltag&Skurriles,202,7,25,5,4,177,239,27.615062761506277,34.30962343096234,38.07531380753138,21.338912133891213,5.439330543933054,3.7656903765690375,17.99163179916318,51.46443514644351,17.426778242677823,12.0
25604775729_10156773802225730,Die Entscheidung ist gefallen!,Gesellschaft/Ethik/Politik,243,6,78,17,22,682,709,27.080394922425953,36.38928067700987,36.530324400564176,27.080394922425953,5.6417489421720735,4.9365303244005645,17.912552891396334,44.42877291960508,17.12693935119887,12.0
